cliente_id,zona_id,region,tipo_zona,poblacion_zona,edad,sexo,estado_civil,num_lineas,tipo_plan,tipo_dispositivo,ingreso_estimado,antiguedad_meses,descuento_activo
C004668,Z11,Oeste,suburbana,41163,53.0,M,Casado/a,3,Premium,Gama alta,3339.0,66.0,1
C004669,Z28,Sur,urbana_premium,64486,37.0,M,Casado/a,2,Premium,Gama alta,5220.0,70.0,1
C004670,Z09,Norte,urbana_premium,102625,38.0,M,Soltero/a,2,Premium,Gama media,2801.0,75.0,0
C004671,Z05,Este,urbana_premium,94471,18.0,F,Soltero/a,3,Premium,Gama alta,7349.0,18.0,0
C004672,Z10,Este,suburbana,27514,29.0,M,Soltero/a,2,Contrato,Gama alta,6483.0,16.0,0
C004673,Z02,Oeste,suburbana,46400,53.0,F,Casado/a,4,Contrato,Gama media,3012.0,5.0,0
C004674,Z09,Norte,urbana_premium,102625,18.0,F,Soltero/a,3,Contrato,Gama baja,4393.0,39.0,1
C004675,Z21,Centro,rural,19103,61.0,M,Soltero/a,2,Contrato,Gama media,2311.0,18.0,0
C004676,Z05,Este,urbana_premium,94471,42.0,F,Soltero/a,2,Premium,Gama media,5446.0,34.0,0
C004677,Z05,Este,urbana_premium,94471,27.0,M,Soltero/a,3,Premium,Gama alta,5051.0,-31.0,0
C004678,Z05,Este,urbana_premium,94471,26.0,M,Soltero/a,2,Premium,Gama media,2056.0,28.0,0
C004679,Z04,Centro,suburbana,55457,63.0,F,Casado/a,1,Contrato,Gama media,2232.0,29.0,0
C004680,Z28,Sur,urbana_premium,64486,53.0,M,Soltero/a,2,Premium,Gama alta,4392.0,37.0,0
C004681,Z29,Oeste,urbana_premium,67334,35.0,M,Casado/a,3,Prepago,Gama alta,5018.0,17.0,0
C004682,Z02,Oeste,suburbana,46400,42.0,F,Soltero/a,2,Contrato,Gama media,3141.0,6.0,0
C004683,Z26,Oeste,urbana_premium,107159,28.0,F,Soltero/a,3,Prepago,Gama media,2114.0,27.0,0
C004684,Z24,Centro,rural,12558,47.0,F,Divorciado/a,2,Contrato,Gama media,2821.0,64.0,0
C004685,Z30,Centro,suburbana,33966,32.0,F,Soltero/a,1,Contrato,Gama alta,5646.0,29.0,1
C004686,Z11,Oeste,suburbana,41163,39.0,F,Casado/a,2,Prepago,Gama media,1335.0,41.0,0
C004687,Z09,Norte,urbana_premium,102625,58.0,F,Casado/a,3,Premium,Gama alta,5317.0,29.0,1
C004688,Z15,Oeste,suburbana,62939,,F,Soltero/a,1,Contrato,Gama alta,5660.0,59.0,0
C004689,Z27,Norte,suburbana,42704,27.0,F,Soltero/a,1,Premium,Gama alta,4147.0,19.0,0
C004690,Z23,Norte,rural,20553,29.0,F,Casado/a,4,Contrato,Gama media,2257.0,19.0,0
C004691,Z16,Este,urbana_premium,72683,38.0,M,Soltero/a,3,Premium,Gama media,5239.0,47.0,0
C004692,Z09,Norte,urbana_premium,102625,27.0,M,Soltero/a,2,Prepago,Gama alta,3713.0,45.0,0
C004693,Z23,Norte,rural,20553,48.0,M,Soltero/a,2,Premium,Gama media,2807.0,26.0,0
C004694,Z27,Norte,suburbana,42704,21.0,M,Soltero/a,2,Contrato,Gama alta,3069.0,33.0,0
C004695,Z99,Norte,rural,13074,53.0,M,Casado/a,3,Prepago,Gama media,2414.0,108.0,0
C004696,Z21,Centro,rural,19103,32.0,M,Casado/a,1,Contrato,Gama baja,1778.0,28.0,0
C004697,Z14,Norte,rural,13074,46.0,F,Casado/a,2,Premium,Gama baja,1974.0,,1
C004698,Z16,Este,urbana_premium,72683,32.0,M,Soltero/a,2,Premium,Gama alta,6759.0,14.0,0
C004699,Z17,Sur,suburbana,56619,61.0,M,Casado/a,4,Premium,Gama baja,2400.0,58.0,0
C004700,Z26,Oeste,urbana_premium,107159,38.0,F,Soltero/a,3,Prepago,Gama media,1930.0,12.0,0
C004701,Z30,Centro,suburbana,33966,63.0,M,Casado/a,3,Premium,Gama alta,10202.0,29.0,0
C004702,Z15,Oeste,suburbana,62939,47.0,F,Casado/a,3,Prepago,Gama baja,2559.0,13.0,1
C004703,Z11,Oeste,suburbana,41163,57.0,F,Casado/a,1,Prepago,Gama media,2714.0,11.0,0
C004704,Z13,Este,suburbana,37333,37.0,F,Soltero/a,2,Prepago,Gama media,2590.0,55.0,0
C004705,Z05,Este,urbana_premium,94471,40.0,M,Casado/a,3,Contrato,Gama media,3849.0,4.0,1
C004706,Z09,Norte,urbana_premium,102625,51.0,M,Casado/a,3,Premium,Gama media,2935.0,64.0,0
C004707,Z04,Centro,suburbana,55457,51.0,F,Casado/a,3,Premium,Gama alta,5021.0,7.0,0
C004708,Z15,Oeste,suburbana,62939,46.0,M,Casado/a,1,Premium,Gama media,2780.0,21.0,0
C004709,Z05,Este,urbana_premium,94471,32.0,M,Soltero/a,2,Prepago,Gama baja,2655.0,28.0,1
C004710,Z11,Oeste,suburbana,41163,38.0,M,Soltero/a,1,Contrato,Gama alta,1092.0,36.0,1
C004711,Z26,Oeste,urbana_premium,107159,50.0,F,Soltero/a,2,Premium,Gama alta,5615.0,20.0,0
C004712,Z09,Norte,urbana_premium,102625,52.0,F,Casado/a,3,Premium,Gama alta,3281.0,25.0,0
C004713,Z19,Este,rural,12655,38.0,F,Soltero/a,1,Prepago,Gama media,2648.0,-34.0,0
C004714,Z28,Sur,urbana_premium,64486,27.0,F,Soltero/a,2,Prepago,Gama alta,2765.0,76.0,0
C004715,Z18,Sur,urbana_premium,56342,25.0,M,Soltero/a,2,Contrato,Gama media,3955.0,32.0,0
C004716,Z06,Sur,rural,19752,55.0,F,Casado/a,1,Contrato,Gama media,2300.0,65.0,1
C004717,Z11,Oeste,suburbana,41163,29.0,F,Soltero/a,2,Prepago,Gama alta,4115.0,37.0,0
C004718,Z18,Sur,urbana_premium,56342,46.0,M,Divorciado/a,3,Premium,Gama media,4056.0,71.0,0
C004719,Z99,Este,urbana_premium,72683,43.0,M,Divorciado/a,2,Premium,Gama baja,2584.0,8.0,0
C004720,Z05,Este,urbana_premium,94471,29.0,M,Soltero/a,3,Contrato,Gama alta,8874.0,13.0,0
C004721,Z15,Oeste,suburbana,62939,59.0,F,Casado/a,1,Prepago,Gama alta,3471.0,23.0,0
C004722,Z17,Sur,suburbana,56619,22.0,M,Soltero/a,1,Prepago,Gama media,,21.0,1
C004723,Z09,Norte,urbana_premium,102625,56.0,M,Casado/a,2,Premium,Gama alta,4090.0,37.0,1
C004724,Z19,Este,rural,12655,49.0,F,Soltero/a,1,Prepago,Gama media,2662.0,17.0,0
C004725,Z04,Centro,suburbana,55457,18.0,F,Soltero/a,2,Premium,Gama media,3531.0,36.0,0
C004726,Z11,Oeste,suburbana,41163,59.0,M,Casado/a,4,Premium,Gama media,3385.0,32.0,0
C004727,Z26,Oeste,urbana_premium,107159,48.0,F,Casado/a,4,Contrato,Gama media,4171.0,28.0,0
C004728,Z09,Norte,urbana_premium,102625,31.0,F,Soltero/a,3,Premium,Gama media,5277.0,22.0,0
C004729,Z18,Sur,urbana_premium,56342,24.0,M,Soltero/a,3,Premium,Gama media,4938.0,30.0,1
C004730,Z15,Oeste,suburbana,62939,21.0,?,Soltero/a,1,Contrato,Gama media,3871.0,28.0,0
C004731,Z10,Este,suburbana,27514,69.0,F,Soltero/a,2,Premium,Gama baja,1601.0,21.0,0
C004732,Z28,Sur,urbana_premium,64486,25.0,F,Soltero/a,2,Premium,Gama media,2086.0,8.0,1
C004733,Z11,Oeste,suburbana,41163,25.0,F,Soltero/a,1,Premium,Gama media,2258.0,50.0,0
C004734,Z09,Norte,urbana_premium,102625,39.0,F,Soltero/a,3,Premium,Gama alta,3509.0,70.0,0
C004735,Z28,Sur,urbana_premium,64486,18.0,F,Soltero/a,3,Premium,Gama media,2934.0,29.0,1
C004736,Z25,Oeste,rural,11763,33.0,F,Casado/a,4,Contrato,Gama media,1627.0,46.0,0
C004737,Z22,Este,suburbana,53534,52.0,M,Casado/a,2,Prepago,Gama media,3241.0,26.0,0
C004738,Z02,Oeste,suburbana,46400,46.0,M,Soltero/a,1,Premium,Gama media,2196.0,46.0,0
C004739,Z05,Este,urbana_premium,94471,31.0,F,Soltero/a,2,Premium,Gama media,1650.0,55.0,0
C004740,Z20,Oeste,suburbana,46953,40.0,F,Divorciado/a,2,Prepago,Gama baja,1853.0,52.0,0
C004741,Z07,Centro,rural,15473,40.0,M,Casado/a,3,Contrato,Gama media,1875.0,-27.0,0
C004742,Z09,Norte,urbana_premium,102625,35.0,M,Casado/a,4,Prepago,Gama media,3497.0,10.0,0
C004743,Z26,Oeste,urbana_premium,107159,27.0,M,Soltero/a,3,Premium,Gama alta,5242.0,23.0,0
C004744,Z09,Norte,urbana_premium,102625,29.0,M,Soltero/a,2,Premium,Gama media,4456.0,50.0,1
C004745,Z04,Centro,suburbana,55457,33.0,X,Soltero/a,2,Prepago,Gama media,1478.0,27.0,1
C004746,Z02,Oeste,suburbana,46400,31.0,F,Soltero/a,1,Contrato,Gama media,4956.0,5.0,0
C004747,Z15,Oeste,suburbana,62939,53.0,M,Divorciado/a,1,Premium,Gama alta,2780.0,59.0,0
C004748,Z19,Este,rural,12655,54.0,F,Divorciado/a,1,Premium,Gama alta,,-12.0,1
C004749,Z28,Sur,urbana_premium,64486,25.0,F,Soltero/a,2,Prepago,Gama alta,3994.0,18.0,0
C004750,Z05,Este,urbana_premium,94471,22.0,F,Soltero/a,3,Premium,Gama alta,2840.0,9.0,0
C004751,Z06,Sur,rural,19752,43.0,F,Casado/a,3,Contrato,Gama alta,2828.0,,0
C004752,Z17,Sur,suburbana,56619,66.0,M,Soltero/a,2,Contrato,Gama baja,1507.0,73.0,0
C004753,Z12,Norte,rural,11707,33.0,F,Soltero/a,1,Contrato,Gama media,3711.0,27.0,0
C004754,Z16,Este,urbana_premium,72683,34.0,F,Soltero/a,3,Premium,Gama media,4087.0,27.0,0
C004755,Z29,Oeste,urbana_premium,67334,37.0,M,Soltero/a,3,Contrato,Gama media,4347.0,30.0,0
C004756,Z17,Sur,suburbana,56619,39.0,F,Casado/a,1,Premium,Gama media,3584.0,20.0,0
C004757,Z15,Oeste,suburbana,62939,35.0,F,Soltero/a,2,Prepago,Gama media,2554.0,3.0,0
C004758,Z30,Centro,suburbana,33966,54.0,F,Casado/a,1,Contrato,Gama media,4651.0,59.0,0
C004759,Z99,Centro,suburbana,55457,45.0,M,Casado/a,4,Prepago,Gama media,2313.0,11.0,0
C004760,Z29,Oeste,urbana_premium,67334,46.0,M,Casado/a,3,Prepago,Gama alta,2697.0,43.0,0
C004761,Z16,Este,urbana_premium,72683,,F,Casado/a,3,Premium,Gama alta,4033.0,,0
C004762,Z16,Este,urbana_premium,72683,47.0,M,Soltero/a,2,Prepago,Gama baja,2363.0,43.0,0
C004763,Z29,Oeste,urbana_premium,67334,55.0,M,Soltero/a,2,Premium,Gama alta,3139.0,8.0,0
C004764,Z99,Este,urbana_premium,72683,52.0,F,Casado/a,4,Premium,Gama media,4193.0,32.0,1
C004765,Z15,Oeste,suburbana,62939,68.0,F,Casado/a,3,Premium,Gama media,,73.0,1
C004766,Z09,Norte,urbana_premium,102625,51.0,M,Soltero/a,2,Premium,Gama alta,3778.0,37.0,0
C004767,Z21,Centro,rural,19103,37.0,M,Soltero/a,1,Prepago,Gama baja,1692.0,8.0,0
C004768,Z18,Sur,urbana_premium,56342,46.0,F,Soltero/a,3,Premium,Gama alta,3402.0,31.0,0
C004769,Z08,Sur,rural,17023,54.0,F,Casado/a,4,Prepago,Gama media,1838.0,3.0,0
C004770,Z22,Este,suburbana,53534,63.0,M,Casado/a,3,Contrato,Gama media,2881.0,15.0,0
C004771,Z20,Oeste,suburbana,46953,28.0,F,Soltero/a,1,Contrato,Gama media,2399.0,63.0,0
C004772,Z13,Este,suburbana,37333,47.0,M,Casado/a,3,Contrato,Gama media,,31.0,0
C004773,Z01,Centro,rural,16625,37.0,F,Casado/a,4,Contrato,Gama media,1579.0,30.0,0
C004774,Z15,Oeste,suburbana,62939,46.0,F,Soltero/a,1,Prepago,Gama baja,1566.0,59.0,0
C004775,Z01,Centro,rural,16625,42.0,F,Soltero/a,2,Premium,Gama media,3390.0,18.0,0
C004776,Z04,Centro,suburbana,55457,46.0,F,Soltero/a,2,Premium,Gama media,3830.0,29.0,0
C004777,Z15,Oeste,suburbana,62939,23.0,M,Soltero/a,2,Contrato,Gama media,1939.0,17.0,0
C004778,Z04,Centro,suburbana,55457,50.0,M,Casado/a,1,Contrato,Gama alta,3743.0,13.0,0
C004779,Z09,Norte,urbana_premium,102625,38.0,F,Casado/a,2,Prepago,Gama media,3885.0,15.0,0
C004780,Z21,Centro,rural,19103,47.0,M,Soltero/a,1,Contrato,Gama baja,1477.0,38.0,0
C004781,Z10,Este,suburbana,27514,,F,Casado/a,3,Premium,Gama media,2064.0,47.0,0
C004782,Z30,Centro,suburbana,33966,35.0,M,Soltero/a,1,Prepago,Gama media,2829.0,7.0,0
C004783,Z28,Sur,urbana_premium,64486,40.0,M,Soltero/a,3,Contrato,Gama alta,4961.0,62.0,0
C004784,Z18,Sur,urbana_premium,56342,37.0,F,n/a,2,Premium,Gama alta,4712.0,57.0,0
C004785,Z29,Oeste,urbana_premium,67334,38.0,M,Casado/a,2,Prepago,Gama alta,3170.0,24.0,0
C004786,Z27,Norte,suburbana,42704,67.0,F,Soltero/a,1,Premium,Gama media,3501.0,25.0,0
C004787,Z10,Este,suburbana,27514,41.0,M,Casado/a,4,Prepago,Gama alta,2816.0,16.0,0
C004788,Z26,Oeste,urbana_premium,107159,29.0,M,Soltero/a,3,Premium,Gama media,2960.0,25.0,0
C004789,Z05,Este,urbana_premium,94471,58.0,M,Casado/a,2,Contrato,Gama media,5357.0,26.0,0
C004790,Z22,Este,suburbana,53534,36.0,M,Soltero/a,1,Prepago,Gama media,3148.0,15.0,0
C004791,Z16,Este,urbana_premium,72683,18.0,F,Soltero/a,2,Premium,Gama alta,4577.0,,0
C004792,Z02,Oeste,suburbana,46400,31.0,M,Casado/a,3,Premium,Gama media,2030.0,14.0,0
C004793,Z09,Norte,urbana_premium,102625,21.0,M,Soltero/a,3,Premium,Gama media,3191.0,120.0,0
C004794,Z29,Oeste,urbana_premium,67334,18.0,F,Soltero/a,3,Premium,Gama alta,5100.0,24.0,0
C004795,Z10,Este,suburbana,27514,36.0,M,Casado/a,4,Contrato,Gama media,2702.0,85.0,0
C004796,Z05,Este,urbana_premium,94471,35.0,M,Soltero/a,3,Contrato,Gama media,3540.0,18.0,1
C004797,Z06,Sur,rural,19752,59.0,F,Soltero/a,1,Prepago,Gama baja,1601.0,18.0,0
C004798,Z16,Este,urbana_premium,72683,44.0,F,Casado/a,4,Contrato,Gama media,4101.0,19.0,1
C004799,Z27,Norte,suburbana,42704,47.0,M,Casado/a,1,Premium,Gama media,2043.0,37.0,0
C004800,Z26,Oeste,urbana_premium,107159,25.0,F,Soltero/a,2,Premium,Gama alta,4350.0,46.0,0
C004801,Z15,Oeste,suburbana,62939,51.0,F,Casado/a,3,Contrato,Gama media,2106.0,58.0,0
C004802,Z07,Centro,rural,15473,,M,Casado/a,4,Prepago,Gama media,2158.0,20.0,0
C004803,Z02,Oeste,suburbana,46400,45.0,M,Casado/a,4,Premium,Gama media,5173.0,43.0,0
C004804,Z16,Este,urbana_premium,72683,41.0,F,Casado/a,2,Premium,Gama media,4350.0,13.0,0
C004805,Z26,Oeste,urbana_premium,107159,21.0,M,Soltero/a,2,Contrato,Gama baja,3391.0,64.0,0
C004806,Z24,Centro,rural,12558,58.0,F,Casado/a,2,Prepago,Gama media,3133.0,9.0,0
C004807,Z14,Norte,rural,13074,66.0,M,Casado/a,4,Premium,Gama media,1802.0,11.0,0
C004808,Z18,Sur,urbana_premium,56342,40.0,M,Divorciado/a,2,Prepago,Gama media,2710.0,25.0,0
C004809,Z15,Oeste,suburbana,62939,33.0,F,Soltero/a,2,Premium,Gama media,2624.0,39.0,0
C004810,Z18,Sur,urbana_premium,56342,34.0,F,Soltero/a,3,Premium,Gama alta,5623.0,28.0,0
C004811,Z16,Este,urbana_premium,72683,31.0,M,Casado/a,2,Premium,Gama alta,5513.0,37.0,0
C004812,Z22,Este,suburbana,53534,36.0,M,Soltero/a,2,Contrato,Gama alta,2505.0,27.0,0
C004813,Z16,Este,urbana_premium,72683,44.0,F,Soltero/a,3,Contrato,Gama alta,3466.0,16.0,0
C004814,Z29,Oeste,urbana_premium,67334,39.0,F,Soltero/a,2,Premium,Gama baja,4434.0,50.0,1
C004815,Z15,Oeste,suburbana,62939,52.0,M,Divorciado/a,2,Premium,Gama alta,6973.0,36.0,0
C004816,Z02,Oeste,suburbana,46400,44.0,M,Casado/a,3,Contrato,Gama media,2743.0,40.0,1
C004817,Z09,Norte,urbana_premium,102625,26.0,F,Soltero/a,2,Contrato,Gama media,6210.0,65.0,0
C004818,Z16,Este,urbana_premium,72683,30.0,M,Soltero/a,3,Premium,Gama media,4177.0,84.0,1
C004819,Z17,Sur,suburbana,56619,33.0,M,Soltero/a,2,Prepago,Gama media,4018.0,37.0,0
C004820,Z17,Sur,suburbana,56619,38.0,M,Soltero/a,1,Premium,Gama media,4250.0,31.0,0
C004821,Z23,Norte,rural,20553,67.0,M,Casado/a,3,Contrato,Gama media,2469.0,40.0,0
C004822,Z09,Norte,urbana_premium,102625,59.0,F,Casado/a,3,Contrato,Gama media,3790.0,35.0,1
C004823,Z21,Centro,rural,19103,55.0,M,Divorciado/a,1,Prepago,Gama media,,7.0,0
C004824,Z22,Este,suburbana,53534,41.0,F,Soltero/a,2,Premium,Gama media,3370.0,11.0,0
C004825,Z15,Oeste,suburbana,62939,24.0,M,Soltero/a,1,Contrato,Gama alta,4518.0,43.0,0
C004826,Z14,Norte,rural,13074,48.0,M,Casado/a,2,Premium,Gama media,3688.0,49.0,1
C004827,Z05,Este,urbana_premium,94471,27.0,F,Soltero/a,2,Premium,Gama alta,5847.0,12.0,0
C004828,Z15,Oeste,suburbana,62939,60.0,F,Casado/a,4,Contrato,Gama media,2532.0,13.0,0
C004829,Z26,Oeste,urbana_premium,107159,18.0,M,Soltero/a,3,Prepago,Gama media,3137.0,49.0,0
C004830,Z28,Sur,urbana_premium,64486,41.0,M,Casado/a,4,Contrato,Gama media,2865.0,25.0,1
C004831,Z18,Sur,urbana_premium,56342,26.0,F,Soltero/a,3,Premium,Gama alta,4040.0,35.0,0
C004832,Z09,Norte,urbana_premium,102625,36.0,F,Casado/a,3,Premium,Gama alta,,12.0,0
C004833,Z22,Este,suburbana,53534,48.0,F,Casado/a,1,Contrato,Gama baja,2446.0,42.0,0
C004834,Z25,Oeste,rural,11763,57.0,F,Soltero/a,1,Prepago,Gama media,2178.0,6.0,0
C004835,Z11,Oeste,suburbana,41163,39.0,M,Soltero/a,2,Premium,Gama media,3738.0,51.0,0
C004836,Z26,Oeste,urbana_premium,107159,45.0,F,Soltero/a,2,Premium,Gama media,3421.0,89.0,0
C004837,Z04,Centro,suburbana,55457,32.0,M,Soltero/a,1,Premium,Gama media,2789.0,89.0,0
C004838,Z01,Centro,rural,16625,48.0,M,Soltero/a,2,Premium,Gama media,3429.0,50.0,0
C004839,Z05,Este,urbana_premium,94471,48.0,F,Divorciado/a,3,Premium,Gama media,3860.0,16.0,1
C004840,Z05,Este,urbana_premium,94471,40.0,M,Soltero/a,2,Premium,Gama media,2975.0,43.0,1
C004841,Z28,Sur,urbana_premium,64486,30.0,M,Soltero/a,2,Premium,Gama media,3959.0,28.0,0
C004842,Z15,Oeste,suburbana,62939,37.0,M,Soltero/a,2,Prepago,Gama media,3469.0,7.0,0
C004843,Z09,Norte,urbana_premium,102625,48.0,F,Casado/a,4,Contrato,Gama media,9197.0,30.0,1
C004844,Z15,Oeste,suburbana,62939,27.0,F,Casado/a,2,Premium,Gama alta,5073.0,67.0,1
C004845,Z13,Este,suburbana,37333,29.0,F,Soltero/a,2,Premium,Gama alta,9112.0,7.0,0
C004846,Z09,Norte,urbana_premium,102625,43.0,M,Soltero/a,3,Premium,Gama media,2636.0,18.0,0
C004847,Z05,Este,urbana_premium,94471,31.0,M,Soltero/a,2,Premium,Gama alta,6229.0,72.0,0
C004848,Z21,Centro,rural,19103,28.0,F,Soltero/a,1,Contrato,Gama baja,3998.0,20.0,0
C004849,Z05,Este,urbana_premium,94471,52.0,F,Divorciado/a,2,Contrato,Gama media,3869.0,21.0,0
C004850,Z26,Oeste,urbana_premium,107159,23.0,F,Soltero/a,2,Premium,Gama alta,3336.0,20.0,0
C004851,Z07,Centro,rural,15473,43.0,M,Soltero/a,2,Prepago,Gama media,3005.0,3.0,0
C004852,Z24,Centro,rural,12558,38.0,M,Soltero/a,1,Prepago,Gama baja,2071.0,6.0,0
C004853,Z26,Oeste,urbana_premium,107159,32.0,M,Casado/a,4,Contrato,Gama media,2565.0,52.0,1
C004854,Z05,Este,urbana_premium,94471,25.0,F,Soltero/a,2,Prepago,Gama media,2331.0,14.0,0
C004855,Z04,Centro,suburbana,55457,49.0,F,Casado/a,2,Prepago,Gama baja,1765.0,21.0,1
C004856,Z29,Oeste,urbana_premium,67334,37.0,F,Soltero/a,3,Premium,Gama media,4153.0,25.0,0
C004857,Z16,Este,urbana_premium,72683,48.0,M,Soltero/a,3,Prepago,Gama media,4841.0,18.0,0
C004858,Z20,Oeste,suburbana,46953,33.0,M,Soltero/a,2,Prepago,Gama baja,2119.0,41.0,1
C004859,Z02,Oeste,suburbana,46400,66.0,F,Casado/a,1,Premium,Gama media,3531.0,90.0,0
C004860,Z09,Norte,urbana_premium,102625,18.0,M,Soltero/a,3,Premium,Gama media,4522.0,71.0,1
C004861,Z16,Este,urbana_premium,72683,18.0,F,Soltero/a,3,Premium,Gama media,4322.0,29.0,0
C004862,Z28,Sur,urbana_premium,64486,57.0,F,Casado/a,4,Premium,Gama alta,4856.0,59.0,0
C004863,Z09,Norte,urbana_premium,102625,42.0,M,Casado/a,3,Contrato,Gama baja,4128.0,60.0,0
C004864,Z26,Oeste,urbana_premium,107159,40.0,M,Soltero/a,3,Contrato,Gama alta,6103.0,53.0,0
C004865,Z21,Centro,rural,19103,50.0,M,Casado/a,3,Premium,Gama media,,19.0,1
C004866,Z05,Este,urbana_premium,94471,,F,Divorciado/a,2,Premium,Gama media,2467.0,44.0,0
C004867,Z09,Norte,urbana_premium,102625,40.0,M,Soltero/a,2,Premium,Gama alta,7288.0,40.0,0
C004868,Z09,Norte,urbana_premium,102625,24.0,M,Soltero/a,3,Contrato,Gama media,2735.0,13.0,1
C004869,Z15,Oeste,suburbana,62939,50.0,M,Casado/a,3,Contrato,Gama baja,2964.0,11.0,0
C004870,Z20,Oeste,suburbana,46953,48.0,F,Soltero/a,1,Premium,Gama alta,7283.0,42.0,0
C004871,Z15,Oeste,suburbana,62939,57.0,F,Soltero/a,2,Premium,Gama media,3538.0,33.0,1
C004872,Z09,Norte,urbana_premium,102625,57.0,F,Casado/a,2,Premium,Gama media,2870.0,74.0,0
C004873,Z22,Este,suburbana,53534,44.0,F,Casado/a,1,Contrato,Gama media,3354.0,5.0,0
C004874,Z18,Sur,urbana_premium,56342,21.0,M,Soltero/a,2,Premium,Gama media,4595.0,72.0,1
C004875,Z17,Sur,suburbana,56619,61.0,M,Casado/a,2,Premium,Gama alta,3198.0,27.0,0
C004876,Z17,Sur,suburbana,56619,28.0,F,Casado/a,2,Premium,Gama media,2496.0,16.0,0
C004877,Z08,Sur,rural,17023,49.0,F,Casado/a,1,Contrato,Gama media,1483.0,39.0,0
C004878,Z22,Este,suburbana,53534,37.0,F,Soltero/a,2,Premium,Gama media,1983.0,21.0,0
C004879,Z13,Este,suburbana,37333,35.0,M,Soltero/a,1,Contrato,Gama media,2269.0,50.0,0
C004880,Z12,Norte,rural,11707,54.0,F,Soltero/a,2,Premium,Gama alta,3653.0,25.0,0
C004881,Z05,Este,urbana_premium,94471,,M,Casado/a,4,Prepago,Gama media,2498.0,10.0,0
C004882,Z18,Sur,urbana_premium,56342,42.0,F,Soltero/a,3,Premium,Gama alta,4042.0,16.0,0
C004883,Z18,Sur,urbana_premium,56342,26.0,F,Soltero/a,3,Premium,Gama media,6244.0,8.0,1
C004884,Z11,Oeste,suburbana,41163,,F,Casado/a,4,Contrato,Gama media,3743.0,34.0,0
C004885,Z27,Norte,suburbana,42704,31.0,F,Soltero/a,1,Premium,Gama alta,4902.0,8.0,0
C004886,Z27,Norte,suburbana,42704,38.0,F,Casado/a,4,Contrato,Gama media,2428.0,22.0,1
C004887,Z05,Este,urbana_premium,94471,35.0,F,Soltero/a,3,Premium,Gama alta,4769.0,32.0,1
C004888,Z22,Este,suburbana,53534,62.0,F,Soltero/a,1,Contrato,Gama alta,4460.0,-33.0,0
C004889,Z13,Este,suburbana,37333,,M,Casado/a,3,Premium,Gama media,4144.0,20.0,1
C004890,Z30,Centro,suburbana,33966,18.0,M,Soltero/a,1,Prepago,Gama media,,9.0,1
C004891,Z09,Norte,urbana_premium,102625,53.0,F,Soltero/a,3,Contrato,Gama alta,2520.0,18.0,0
C004892,Z09,Norte,urbana_premium,102625,41.0,F,Casado/a,2,Premium,Gama alta,4834.0,29.0,0
C004893,Z15,Oeste,suburbana,62939,38.0,F,Casado/a,1,Premium,Gama media,3536.0,65.0,0
C004894,Z09,Norte,urbana_premium,102625,31.0,M,Soltero/a,2,Contrato,Gama alta,3631.0,66.0,0
C004895,Z22,Este,suburbana,53534,29.0,M,Casado/a,3,Prepago,Gama media,2412.0,53.0,0
C004896,Z16,Este,urbana_premium,72683,59.0,M,Casado/a,2,Premium,Gama alta,4481.0,37.0,0
C004897,Z08,Sur,rural,17023,46.0,F,Casado/a,3,Prepago,Gama media,1643.0,18.0,0
C004898,Z16,Este,urbana_premium,72683,18.0,M,Soltero/a,3,Prepago,Gama baja,3291.0,28.0,0
C004899,Z28,Sur,urbana_premium,64486,40.0,M,Casado/a,2,Prepago,Gama alta,5323.0,42.0,0
C004900,Z26,Oeste,urbana_premium,107159,50.0,M,Casado/a,5,Premium,Gama alta,5512.0,38.0,1
C004901,Z16,Este,urbana_premium,72683,38.0,M,Soltero/a,2,Premium,Gama alta,4531.0,40.0,0
C004902,Z09,Norte,urbana_premium,102625,25.0,M,Soltero/a,3,Contrato,Gama media,3259.0,27.0,0
C004903,Z05,Este,urbana_premium,94471,24.0,F,Soltero/a,2,Premium,Gama alta,2594.0,24.0,0
C004904,Z28,Sur,urbana_premium,64486,25.0,M,Soltero/a,3,Prepago,Gama media,2914.0,24.0,1
C004905,Z22,Este,suburbana,53534,58.0,M,Divorciado/a,2,Prepago,Gama baja,4675.0,10.0,0
C004906,Z18,Sur,urbana_premium,56342,35.0,M,Casado/a,2,Premium,Gama media,4097.0,33.0,0
C004907,Z28,Sur,urbana_premium,64486,18.0,M,Soltero/a,3,Premium,Gama alta,3693.0,37.0,0
C004908,Z05,Este,urbana_premium,94471,41.0,F,desconocido,3,Prepago,Gama alta,4053.0,39.0,0
C004909,Z22,Este,suburbana,53534,42.0,X,Casado/a,2,Contrato,Gama alta,3788.0,80.0,0
C004910,Z08,Sur,rural,17023,40.0,F,Soltero/a,2,Prepago,Gama media,,22.0,1
C004911,Z05,Este,urbana_premium,94471,24.0,F,Soltero/a,2,Premium,Gama media,3229.0,28.0,0
C004912,Z16,Este,urbana_premium,72683,23.0,M,Soltero/a,2,Premium,Gama alta,4799.0,-36.0,0
C004913,Z13,Este,suburbana,37333,53.0,F,Soltero/a,1,Contrato,Gama media,3242.0,46.0,0
C004914,Z29,Oeste,urbana_premium,67334,39.0,M,Soltero/a,3,Prepago,Gama alta,5637.0,68.0,0
C004915,Z10,Este,suburbana,27514,46.0,F,n/a,2,Premium,Gama alta,,79.0,0
