cliente_id,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Promedio de importe_total,Promedio de antiguedad_meses
C005658,urbana_premium,0,33,Premium,"43720,00","20071,94",
C005659,urbana_premium,0,34.13793103448276,Premium,"46730,00","13329,57","480,00"
C005660,rural,0,34.13793103448276,Premium,"19690,00","6499,09","520,00"
C005661,suburbana,1,37.83783783783784,Prepago,"31100,00","3017,65","710,00"
C005662,suburbana,0,33.54838709677419,Premium,"25150,00","11756,25","1000,00"
C005663,suburbana,0,34.4,Premium,"38990,00","7628,86","470,00"
C005664,urbana_premium,0,35,Contrato,"45440,00","18995,86","210,00"
C005665,rural,0,31.70212765957447,Prepago,"29840,00","3866,36","70,00"
C005666,suburbana,1,34.48275862068966,Premium,"26990,00","13371,60","290,00"
C005667,urbana_premium,0,37,Premium,"41900,00","16584,69","230,00"
C005668,urbana_premium,0,34.61538461538461,Premium,"45760,00","15547,03","130,00"
C005669,rural,0,32.45614035087719,Contrato,"30170,00","5293,83","280,00"
C005670,urbana_premium,0,36.470588235294116,Contrato,"48270,00","17025,65","180,00"
C005671,rural,1,30.980392156862745,Prepago,"22240,00","3817,58","130,00"
C005672,urbana_premium,0,36.774193548387096,Contrato,"25600,00","15451,17","100,00"
C005673,rural,0,35.23809523809524,Prepago,"27670,00","1569,05","80,00"
C005674,suburbana,0,33.23529411764706,Prepago,"34920,00","3077,60","370,00"
C005675,urbana_premium,0,33.225806451612904,Prepago,"26050,00","6851,22","100,00"
C005676,urbana_premium,0,33.333333333333336,Premium,"51480,00","16492,86","490,00"
C005677,urbana_premium,0,35,Contrato,"40430,00","13041,06","240,00"
C005678,urbana_premium,0,36.4,Premium,"36590,00","22092,40","490,00"
C005679,urbana_premium,0,30.64516129032258,Prepago,"41250,00","7047,63","50,00"
C005680,suburbana,0,35.945945945945944,Premium,"41290,00","15043,80","520,00"
C005681,suburbana,0,36.206896551724135,Contrato,"51430,00","9283,29","510,00"
C005682,suburbana,0,34.63414634146341,Contrato,"29260,00","14536,12","340,00"
C005683,urbana_premium,1,35,Premium,"35310,00","12453,29","120,00"
C005684,urbana_premium,0,32,Contrato,"47350,00","15126,03","340,00"
C005685,suburbana,0,34.8780487804878,Prepago,"18650,00","2133,70","1000,00"
C005686,suburbana,0,34.81481481481482,Premium,"40310,00","7983,89","430,00"
C005687,suburbana,0,35.75,Prepago,"18550,00","2716,05","310,00"
C005688,rural,1,38.888888888888886,Prepago,"14350,00","1682,60","320,00"
C005689,urbana_premium,0,40,Premium,"65920,00","15639,97","260,00"
C005690,urbana_premium,1,32.30769230769231,Prepago,"18470,00","6689,35","400,00"
C005691,suburbana,0,31.904761904761905,Premium,"47100,00","9684,82","160,00"
C005692,suburbana,0,32.35294117647059,Premium,"51460,00","12365,06","420,00"
C005693,suburbana,1,32.857142857142854,Prepago,"33570,00","4873,86","120,00"
C005694,suburbana,0,34.054054054054056,Prepago,"36850,00","4634,74","100,00"
C005695,urbana_premium,0,35.90909090909091,Prepago,"22060,00","6956,85","50,00"
C005696,urbana_premium,0,36.81818181818182,Contrato,"32220,00","9077,71","450,00"
C005697,urbana_premium,0,36.07142857142857,Premium,"43390,00","18271,64","380,00"
C005698,urbana_premium,0,31.875,Premium,"42950,00","16787,11","410,00"
C005699,suburbana,0,35.714285714285715,Premium,"34830,00","24838,81","380,00"
C005700,rural,0,33.728813559322035,Prepago,"26050,00","1915,14","60,00"
C005701,urbana_premium,0,34.61538461538461,Premium,"38560,00","15509,89","330,00"
C005702,suburbana,1,32.857142857142854,Prepago,"19440,00","4945,67","40,00"
C005703,rural,1,34.6875,Contrato,"26260,00","12475,52","180,00"
C005704,urbana_premium,0,36.285714285714285,Prepago,"25710,00","5462,68","500,00"
C005705,suburbana,0,35.172413793103445,Prepago,"26240,00","4795,31",
C005706,suburbana,0,33.333333333333336,Premium,"48530,00","12072,49","470,00"
C005707,urbana_premium,1,35.833333333333336,Premium,"22140,00","16846,52","200,00"
C005708,suburbana,0,33.6,Premium,"28540,00","9325,54","180,00"
C005709,rural,0,34.18604651162791,Contrato,"31460,00","14469,29","260,00"
C005710,rural,0,34.78260869565217,Prepago,"29030,00","6245,29","400,00"
C005711,urbana_premium,1,30,Premium,,"38062,33","110,00"
C005712,suburbana,0,33.94736842105263,Contrato,"23520,00","8453,25",
C005713,suburbana,0,34.857142857142854,Premium,"47160,00","23062,47","390,00"
C005714,suburbana,0,34.76190476190476,Premium,"19420,00","20928,63","200,00"
C005715,suburbana,0,34.5945945945946,Contrato,"37990,00","9001,06","150,00"
C005716,rural,0,34.905660377358494,Premium,"24490,00","8511,23","360,00"
C005717,urbana_premium,0,36.81818181818182,Premium,"29060,00","27263,03","550,00"
C005718,suburbana,0,36.27906976744186,Contrato,"26010,00","8338,88","110,00"
C005719,suburbana,0,35.4054054054054,Contrato,"56190,00","7607,26","60,00"
C005720,suburbana,1,28.88888888888889,Contrato,"19850,00","4696,17","80,00"
C005721,urbana_premium,0,37.77777777777778,Premium,"20670,00","20926,14","230,00"
C005722,suburbana,0,35.22727272727273,Premium,"23840,00","15927,18","310,00"
C005723,suburbana,0,34.34782608695652,Contrato,"34450,00","4823,46","350,00"
C005724,urbana_premium,0,35.172413793103445,Premium,"63000,00","22490,56","130,00"
C005725,urbana_premium,0,34.54545454545455,Premium,"38620,00","17855,71","510,00"
C005726,urbana_premium,0,35.90909090909091,Premium,"21650,00","17748,81","160,00"
C005727,suburbana,0,36,Premium,"30820,00","12223,86","340,00"
C005728,suburbana,0,35.625,Premium,"40220,00","7455,92","990,00"
C005729,urbana_premium,0,36,Premium,"42820,00","14056,94","140,00"
C005730,urbana_premium,0,36.81818181818182,Premium,"45500,00","20384,17","210,00"
C005731,urbana_premium,0,35.714285714285715,Premium,"19880,00","16064,00","620,00"
C005732,urbana_premium,0,27.647058823529413,Premium,"23930,00","18349,25","590,00"
C005733,suburbana,0,34.339622641509436,Contrato,"28440,00","4326,00","140,00"
C005734,urbana_premium,0,33.68421052631579,Prepago,,"8063,18","100,00"
C005735,urbana_premium,0,34.44444444444444,Premium,"29040,00","24912,12","70,00"
C005736,urbana_premium,1,34.285714285714285,Premium,"41120,00","21949,28","40,00"
C005737,rural,1,40,Contrato,"24610,00","11684,67","170,00"
C005738,rural,1,31.666666666666668,Contrato,"16120,00","11426,25","10,00"
C005739,urbana_premium,1,35,Premium,"29580,00","17467,79","310,00"
C005740,suburbana,1,35,Premium,"29550,00","8078,36","440,00"
C005741,rural,0,33.63636363636363,Prepago,"20430,00","5036,60","-80,00"
C005742,suburbana,0,36.92307692307692,Contrato,"39730,00","15145,60","430,00"
C005743,urbana_premium,0,38.4,Premium,"33030,00","14217,45","360,00"
C005744,urbana_premium,0,36.53846153846154,Premium,"52210,00","17363,71","330,00"
C005745,suburbana,0,35.333333333333336,Prepago,"26260,00","2707,92","80,00"
C005746,suburbana,0,35.36585365853659,Premium,"30060,00","6139,80","200,00"
C005747,rural,0,32.888888888888886,Contrato,"30720,00","3472,41","390,00"
C005748,urbana_premium,1,33.333333333333336,Prepago,"36870,00","4058,24","130,00"
C005749,urbana_premium,0,35.76923076923077,Premium,"32970,00","21910,19","620,00"
C005750,urbana_premium,0,35.45454545454545,Premium,"37360,00","20884,28","360,00"
C005751,suburbana,0,35.12820512820513,Premium,"40750,00","14926,83","510,00"
C005752,suburbana,0,35,Premium,"33480,00","11216,97","220,00"
C005753,urbana_premium,0,35.90909090909091,Premium,"18070,00","14680,56",
C005754,urbana_premium,0,33.78378378378378,Prepago,"29730,00","5250,49","70,00"
C005755,suburbana,0,30.980392156862745,Prepago,"23220,00","1868,71","140,00"
C005756,rural,0,35.283018867924525,Premium,"28480,00","28690,89","110,00"
C005757,urbana_premium,0,35,Prepago,"19570,00","7845,83","440,00"
C005758,urbana_premium,0,34.516129032258064,Premium,"42210,00","17195,77","370,00"
C005759,urbana_premium,0,33.44827586206897,Premium,"47820,00","14116,75","730,00"
C005760,rural,0,37.608695652173914,Contrato,"29010,00","2966,35","220,00"
C005761,suburbana,0,33.05555555555556,Prepago,"28940,00","2642,54","110,00"
C005762,urbana_premium,0,34.73684210526316,Contrato,"21740,00","19340,94","640,00"
C005763,rural,0,32.19512195121951,Contrato,"21220,00","18331,17","1200,00"
C005764,urbana_premium,0,37.5,Premium,"64110,00","35375,39","550,00"
C005765,urbana_premium,0,34.54545454545455,Contrato,"31070,00","11175,74","560,00"
C005766,suburbana,0,33.63636363636363,Premium,"63950,00","5207,86","110,00"
C005767,suburbana,0,37.25,Prepago,"39600,00","6664,65","180,00"
C005768,rural,0,31.904761904761905,Prepago,"22080,00","5908,47","-500,00"
C005769,suburbana,0,31.57894736842105,Premium,"32260,00","15567,50","360,00"
C005770,rural,0,35,Premium,"26470,00","13683,69","430,00"
C005771,urbana_premium,0,36.36363636363637,Prepago,"31280,00","9530,78","110,00"
C005772,urbana_premium,0,36.206896551724135,Prepago,"33110,00","5187,51","260,00"
C005773,urbana_premium,0,35.88235294117647,Premium,,"21495,03","370,00"
C005774,suburbana,0,37,Prepago,"50250,00","4639,20","160,00"
C005775,rural,0,31.57894736842105,Contrato,"20340,00","14500,72","840,00"
C005776,suburbana,0,32.72727272727273,Premium,"22700,00","14166,39","320,00"
C005777,suburbana,1,35,Contrato,"17070,00","5852,00","380,00"
C005778,suburbana,0,33.333333333333336,Premium,"63410,00","20896,54","520,00"
C005779,rural,0,37.45454545454545,Prepago,"33230,00","3324,46","190,00"
C005780,suburbana,0,36.774193548387096,Premium,"46110,00","12098,03","210,00"
C005781,suburbana,1,33.333333333333336,Prepago,"24650,00","1947,23","150,00"
C005782,suburbana,0,30.74074074074074,Contrato,,"3156,06","480,00"
C005783,urbana_premium,1,33.333333333333336,Premium,"27720,00","17216,14","200,00"
C005784,suburbana,0,33.40909090909091,Premium,"9860,00","11403,57","910,00"
C005785,urbana_premium,0,35.30612244897959,Prepago,"28180,00","7738,28","50,00"
C005786,rural,1,34.166666666666664,Prepago,"25960,00","2718,58","810,00"
C005787,urbana_premium,0,35,Premium,"41750,00","21211,42","460,00"
C005788,urbana_premium,1,35,Contrato,"30850,00","11024,14","250,00"
C005789,urbana_premium,0,34.84848484848485,Contrato,"48130,00","11826,60","90,00"
C005790,urbana_premium,0,35.64102564102564,Premium,"30230,00","22985,59",
C005791,urbana_premium,0,34,Premium,"50080,00","11134,65","290,00"
C005792,suburbana,1,32.857142857142854,Prepago,"38820,00","4034,31","150,00"
C005793,urbana_premium,0,37.916666666666664,Premium,"50990,00","14097,64","220,00"
C005794,urbana_premium,0,37.142857142857146,Premium,"39280,00","15025,70","260,00"
C005795,urbana_premium,0,30.526315789473685,Contrato,"28770,00","6460,56","170,00"
C005796,suburbana,0,34.285714285714285,Contrato,"19640,00","3915,38","600,00"
C005797,suburbana,0,32.72727272727273,Prepago,"13950,00","1924,33","420,00"
C005798,urbana_premium,0,37.72727272727273,Premium,"49890,00","15785,78","460,00"
C005799,rural,1,32.7027027027027,Prepago,"12870,00","1681,04","270,00"
C005800,suburbana,1,28.333333333333332,Contrato,"28430,00","2825,20","90,00"
C005801,suburbana,1,35.55555555555556,Prepago,"32170,00","2682,70","280,00"
C005802,urbana_premium,0,35.65217391304348,Premium,"26330,00","12435,29","440,00"
C005803,urbana_premium,0,34.34782608695652,Premium,"36660,00","16973,49",
C005804,urbana_premium,0,34.44444444444444,Premium,"42800,00","9811,37","400,00"
C005805,urbana_premium,0,33.333333333333336,Premium,"34780,00","13844,95","610,00"
C005806,rural,0,30.408163265306122,Contrato,"27270,00","3813,36","80,00"
C005807,suburbana,0,32.58064516129032,Premium,"25510,00","18126,14","180,00"
C005808,urbana_premium,0,38.23529411764706,Premium,"34730,00","15986,22","400,00"
C005809,rural,1,33.04347826086956,Prepago,"17010,00","3066,00","260,00"
C005810,urbana_premium,1,32.5,Premium,"36500,00","23755,78","160,00"
C005811,urbana_premium,0,34,Premium,,"16678,83","190,00"
C005812,suburbana,0,32.56410256410256,Premium,"21570,00","10885,65","230,00"
C005813,suburbana,1,34.333333333333336,Contrato,"34640,00","19501,28","50,00"
C005814,rural,0,35.42372881355932,Prepago,"9800,00","2817,29","100,00"
C005815,suburbana,0,33.333333333333336,Prepago,"43530,00","2164,28","470,00"
C005816,urbana_premium,0,37.5,Contrato,"23310,00","15448,56","350,00"
C005817,urbana_premium,1,35,Premium,"55090,00","17773,00","550,00"
C005818,rural,0,33.214285714285715,Prepago,"28850,00","3831,32","830,00"
C005819,suburbana,0,29.545454545454547,Premium,"42490,00","7510,74",
C005820,suburbana,1,40,Contrato,"20100,00","5089,09","40,00"
C005821,suburbana,1,36.785714285714285,Premium,"27760,00","17018,60","270,00"
C005822,suburbana,0,32.459016393442624,Prepago,"33040,00","3932,80","360,00"
C005823,rural,0,35.370370370370374,Contrato,"26970,00","11795,64","250,00"
C005824,urbana_premium,1,37.61904761904762,Premium,"51360,00","23523,47","200,00"
C005825,rural,1,30,Contrato,"29160,00","5998,00","320,00"
C005826,urbana_premium,0,32.22222222222222,Premium,"45210,00","12966,97","570,00"
C005827,suburbana,0,34.11764705882353,Prepago,"35400,00","6466,68","290,00"
C005828,urbana_premium,0,35.588235294117645,Premium,"48630,00","16992,32","530,00"
C005829,suburbana,1,36,Premium,"30020,00","6194,83","330,00"
C005830,urbana_premium,0,32.27272727272727,Premium,"57160,00","20324,66","320,00"
C005831,suburbana,0,33.57142857142857,Premium,"29020,00","14327,39","150,00"
C005832,urbana_premium,1,39.166666666666664,Prepago,"21180,00","3713,81","360,00"
C005833,suburbana,0,34.31818181818182,Contrato,"46100,00","3483,14","300,00"
C005834,suburbana,1,32.22222222222222,Premium,"35120,00","5639,80","180,00"
C005835,suburbana,1,38.46153846153846,Premium,"28300,00","33100,67","830,00"
C005836,suburbana,1,36.666666666666664,Contrato,"31020,00","4329,10",
C005837,urbana_premium,0,35,Prepago,"64860,00","4932,62","240,00"
C005838,urbana_premium,0,36.19047619047619,Prepago,"39640,00","3583,28","630,00"
C005839,urbana_premium,0,34.6875,Premium,"65140,00","22069,57","470,00"
C005840,rural,0,35.45454545454545,Contrato,"27380,00","5018,11","520,00"
C005841,suburbana,0,36.333333333333336,Contrato,,"9564,30",
C005842,suburbana,0,31.666666666666668,Contrato,"18850,00","6412,03","260,00"
C005843,urbana_premium,0,38.333333333333336,Contrato,"39520,00","10636,69",
C005844,urbana_premium,0,36.08695652173913,Premium,"60630,00","22578,61","460,00"
C005845,urbana_premium,0,34.09090909090909,Contrato,"31370,00","14170,11","200,00"
C005846,urbana_premium,1,37.857142857142854,Prepago,"43520,00","5714,33","380,00"
C005847,urbana_premium,0,34.73684210526316,Premium,"65500,00","21608,09","680,00"
C005848,rural,0,33.857142857142854,Prepago,"12480,00","2034,89","210,00"
C005849,suburbana,0,31.77777777777778,Prepago,"34260,00","2367,56","110,00"
C005850,urbana_premium,0,34.44444444444444,Premium,"46470,00","30078,73","390,00"
C005851,suburbana,0,34.44444444444444,Premium,"33770,00","14911,89","360,00"
C005852,suburbana,0,36.25,Prepago,"16420,00","2007,91","120,00"
C005853,suburbana,0,36.41025641025641,Premium,"22850,00","15146,92","380,00"
C005854,urbana_premium,0,39.375,Premium,"18440,00","33514,46","430,00"
C005855,suburbana,0,34.583333333333336,Prepago,"18800,00","2178,74","500,00"
C005856,urbana_premium,0,32.5,Premium,"51430,00","21436,03","60,00"
C005857,urbana_premium,0,33.63636363636363,Premium,"34100,00","16887,14","250,00"
C005858,urbana_premium,1,35,Premium,"50990,00","15090,44","360,00"
C005859,suburbana,0,35.16129032258065,Premium,"38960,00","21270,00","220,00"
C005860,urbana_premium,0,34,Premium,"25830,00","15695,76",
C005861,urbana_premium,0,34.166666666666664,Premium,"40610,00","34149,23","290,00"
C005862,suburbana,0,33.77358490566038,Prepago,"17110,00","4256,11","420,00"
C005863,suburbana,0,33.333333333333336,Premium,"32820,00","10064,33","200,00"
C005864,rural,0,31.8,Premium,"26930,00","10377,50","420,00"
C005865,suburbana,0,33.225806451612904,Premium,"27530,00","5603,49","500,00"
C005866,suburbana,1,35,Prepago,"16550,00","6521,00","70,00"
C005867,urbana_premium,0,37.5,Premium,"22740,00","10924,75","750,00"
C005868,rural,0,33.7037037037037,Premium,"56530,00","11619,75","240,00"
C005869,urbana_premium,0,36.388888888888886,Premium,"47580,00","17234,81","180,00"
C005870,rural,0,32.20338983050848,Prepago,"21060,00","2181,83","290,00"
C005871,suburbana,0,35.23809523809524,Prepago,"41710,00","4667,72","140,00"
C005872,urbana_premium,0,32.666666666666664,Premium,"64070,00","17175,42",
C005873,urbana_premium,0,36.89655172413793,Premium,"58470,00","12447,20","350,00"
C005874,urbana_premium,0,37.2,Premium,"35770,00","24576,06","570,00"
C005875,urbana_premium,0,33.666666666666664,Prepago,"34050,00","6553,19","290,00"
C005876,urbana_premium,1,32,Premium,"50570,00","20310,33","210,00"
C005877,urbana_premium,0,34.23076923076923,Premium,"35250,00","18083,23","320,00"
C005878,urbana_premium,0,36.8,Premium,"58230,00","22459,94","160,00"
C005879,suburbana,1,36.4,Contrato,"31000,00","4007,92","70,00"
C005880,urbana_premium,1,40,Contrato,"50530,00","13359,00","220,00"
C005881,suburbana,0,31.944444444444443,Prepago,"42890,00","1823,06","100,00"
C005882,rural,1,35.5,Prepago,,"2636,25","290,00"
C005883,urbana_premium,0,35.925925925925924,Premium,"40280,00","15177,26","270,00"
C005884,urbana_premium,0,36.15384615384615,Premium,"57210,00","12524,44","360,00"
C005885,urbana_premium,0,35.666666666666664,Premium,"28860,00","13171,74","240,00"
C005886,suburbana,1,31.714285714285715,Premium,"24610,00","23012,41","240,00"
C005887,urbana_premium,1,34,Prepago,"58280,00","7074,38","450,00"
C005888,urbana_premium,0,35.666666666666664,Premium,"65340,00","18494,25","200,00"
C005889,suburbana,0,34.285714285714285,Prepago,"9000,00","2684,71","280,00"
C005890,suburbana,0,35.75,Contrato,"45350,00","8576,14","170,00"
C005891,urbana_premium,0,35.172413793103445,Contrato,"16960,00","7567,80","360,00"
C005892,urbana_premium,0,36.52173913043478,Premium,"37440,00","11430,14","340,00"
C005893,urbana_premium,0,37.142857142857146,Premium,"23570,00","15721,19","610,00"
C005894,suburbana,0,38.529411764705884,Prepago,"24610,00","4867,32","480,00"
C005895,suburbana,1,32.5,Contrato,"30930,00","7114,33","210,00"
C005896,urbana_premium,0,33.888888888888886,Premium,"46090,00","13026,00","560,00"
C005897,urbana_premium,0,35.833333333333336,Contrato,"63130,00","6045,97","130,00"
C005898,suburbana,1,36.8421052631579,Premium,"18620,00","23925,38","490,00"
C005899,suburbana,0,38.94736842105263,Premium,"44680,00","24964,58","490,00"
C005900,rural,0,31.147540983606557,Prepago,"21070,00","3072,50","230,00"
C005901,urbana_premium,0,33.333333333333336,Premium,"34990,00","10942,19","610,00"
